Address,Balance,Token
0x9558e315de70deecadc6e738bbcb00b2ddbfd3c7,5.0000,"MLN"
0x757a514a12ff3c48259e82b1037c97b5578a547d,14.2971,"MLN"
0xeb99ffc30ecdf17773febdfbaa31dd9e783fca39,3.5465,"MLN"
0x4996de5a4e624fce5a718b2a2547901fb050c2b4,378.3225,"MLN"
0x6301add4fb128de9778b8651a2a9278b86761423,1.9970,"MLN"
0x0002aa3b33f696b7c0a229f9598f53cb32004bac,899.9970,"MLN"
0x3c8144d260759a53e0860d858b4a35590cdb0fc1,6.6618,"MLN"
0xe8194732843411459d5dd65dbf3944330fd10438,9.9970,"MLN"
0xc562be4f0c14e1811fc6289363a7b763b4306f42,39.7828,"MLN"
0xa081f3b6354cb6af245504ea022139dd9fc69d60,25.3286,"MLN"
0xb6a305c229ee15c883acb5b621b804fc58486078,258.8748,"MLN"
0xc500920e4bd3200dd8d300a49c2e566075453416,2000.0000,"MLN"
0x46d475d7573703b92eabd01ee2363fc7a7ea282b,1.0000,"MLN"
0x1c793080ee1cf521f5f76e1592a2f22115142a91,72.7729,"MLN"
0x760b958b0c274b8270118698d8de201d638cd410,1.8186,"MLN"
0x7699819662c86244d4ff7d2552448ac64a8e6f74,79.9970,"MLN"
0xbfb288848f752496eda3f8069ea3ba35198148ee,1.4240,"MLN"
0x248d373485a1503603ffefa77280979df36ba3e1,3.1099,"MLN"
0x575e0f79f67ce7f9eab6dd775c388f6cb3352316,2.3820,"MLN"
0xcef0e56b84ad7d5be9edcb7faf66f85ae83942a4,0.2370,"MLN"
0x2c71ae78d2f6761160124d71038b647d2ea198a1,0.0000,"MLN"
0x58d81dae282397279086989c638e179407182963,12.9970,"MLN"
0x62b3519e646d5a9cb29f962369b957f8be4d6ab6,3.9970,"MLN"
0x5cb0893ab4182a2ca69788a695504e4ff0dd221a,19.1300,"MLN"
0x3ea5c04596cfd024c485bac8c2300a18a5b617a7,0.2578,"MLN"
0x605179992d23f97bdcd1c67b614e3d55e779ae16,8.5451,"MLN"
0x98725bea9caf118e3e31a0fe480b887f81f45bd7,7.9970,"MLN"
0x49416d359b8f9bd6ed80f14c731143386a61241e,3.2721,"MLN"
0x0010a380d49c73a0f5a25dab56d341a86bebe574,0.9875,"MLN"
0xfde05e759883f697345f2b4b99f83a80c91aaec7,24.8011,"MLN"
0xf9db7a44f5465f351064f0ec5824a2b550b0dcdf,11.9940,"MLN"
0xef01393f6383f644e53174c28eda82b1ff4dcaef,1.9970,"MLN"
0xff8ea5b2b5f6abd9ffbbd3fefbfa5c51e7ce9b56,20.5128,"MLN"
0xae19a0bd4042ec143153615f045fd8515ceb309e,1.7890,"MLN"
0xc230ce5643a10702111572c938919c9f448c46d8,42.0248,"MLN"
0xb86d08f1377ed58d791d6d2fc839ff02595ce1e8,0.2406,"MLN"
0xb97e730302d4182a8a2fd9a1a98997b4b7abc1a0,6.0463,"MLN"
0x0007636fb99744cdce3922024ae8786226432a9d,5.7402,"MLN"
0x8fb8235c83c408c704702e61692ae8e1df5c85e3,1.8106,"MLN"
0x00f7987023d2d5e091dbe4bcbb2c6693fe2a6e93,7.5247,"MLN"
0x4924b23bc26d6f85de39f3ca09f3878adf28fc15,0.6479,"MLN"
0x6a4e2cdb34d535093bcd09b5cc843d5b511cddba,1003.3748,"MLN"
0xd57a7c775ba540239a5dd942d63ef53ab27c4078,12.4788,"MLN"
0x928a151d3b979ac67b0f1bf83a6e86cd2a7e83a4,8.1470,"MLN"
0x9a83144e1b4cd0fb578e3cb1a89f433212d372eb,19.9970,"MLN"
0xf2f6f569f1d8d0a4ea4ee1b94b583c0978405fba,0.4146,"MLN"
0xe965bbb0282b39e4959e8cc399763e5c542e884d,181.9450,"MLN"
0x10cfeae6d6099827127f84d7ed7bf724fccd86e4,4.4314,"MLN"
0x8f9d9cd399f22e2f093a3626a7a58724b4f5bc3b,1.6470,"MLN"
0xaa472e53804cf0a180c38abcf42f1bf9d3b2f35d,0.0000,"MLN"
0x91f3a016b3297f34b059e96fee67a312b440cfad,0.0367,"MLN"
0x0013c382001df4022fe14814a865cef7fb814e14,3.9397,"MLN"
0x1ebf7db9cf4c62d59683712326decd50187ce96b,0.0052,"MLN"
0x001a1655044aca450188ef307644c31f79cc3f82,126.9346,"MLN"
0x78221683f455ada8853d6d338393e13a7d30a69a,15.7956,"MLN"
0xaafc0fb1c05269f5bcbaeb21537225aeb29f3d72,19.9773,"MLN"
0x42edfc9e5d291a4b759b3e41a6195dea32248b9f,0.7807,"MLN"
0x3e3b337717dec54c89d4726930eac998c32e0396,50.0000,"MLN"
0x659f1dd1a161087153b939394288f3fbfde2862e,0.9017,"MLN"
0x7659b882e623071798126304adb2ce8b26983916,8.7808,"MLN"
0x01abdbc185316011ffb0f0885b5cd71864b680c7,62.5747,"MLN"
0x9ec3f3535c8159f1ae731ac27ca32c71456d68d5,100.9183,"MLN"
0x0940b519cbea379e415c2883822e90acf5f2aa50,152.0000,"MLN"
0x8dde2f42feb873f40315f3f618af0abc2d635542,14.9970,"MLN"
0x2a8c51c54b29805be72517ba0ab21bb382a0bcdb,44.9970,"MLN"
0x75fcec848466772ba659e4c1d45217347471c70b,12.0819,"MLN"
0x0965f4d334041339492bab4feee10764b6ea6397,19.0143,"MLN"
0xd4b98c6b3a2b260920536c468e15bf55444c68c4,27.2403,"MLN"
0x30d9ebb167706d074b0a41f4c26f69467cc88036,151.9666,"MLN"
0x7785bebc3940a8523022feff8a05f08b808b53a2,7.9970,"MLN"
0x7e61e7778f098b7e960074c2bd9ca37a84c29208,0.2251,"MLN"
0x3f9eedd550171e83b384d39c76b3c83326c9f5f9,1.6940,"MLN"
0xb0bf52482d1762fcb6ed7056fc75c6f3a94a336f,1.3970,"MLN"
0x566977c4b3975c2b4c554f4278b8e102b2782f54,9.9940,"MLN"
0x833edc860d12abdfcd828a559ee6af0410ca3dcb,2.3172,"MLN"
0x995330e37b8642cd0ea97ddd1a5e42c0d6c1cb37,2.0000,"MLN"
0x00d77c26a6c80c30b03c5bafdd869f0ee379fc51,0.2964,"MLN"
0x8a20dcda3c05e510a9ff86af4fe7de7e738bafef,12.4107,"MLN"
0xeceb1e7b77e430fb771f9222ec2941e4d734c9b1,1.2789,"MLN"
0x2712787a2e36a27bfdec521e07c1e95c4799dc8c,0.0970,"MLN"
0x683b85a106c06ac25f822659ac2d9a5897f8d744,17.4472,"MLN"
0xf0b073eb386ede4b10cfb300a163461afa9fa5ad,7000.0000,"MLN"
0x3d6ee43836049e38b69df8019a83c78a4f7b207f,77.9937,"MLN"
0x0e1f9cb6334fd4737e1eb3f8767196179d511854,19.9940,"MLN"
0x5db7471e177cd9359278dd8ee20a9e4c8c3c7f6c,0.0026,"MLN"
0x102b93e1e21c34441152a61a25e6b64481172b1f,5.5926,"MLN"
0xb2adadb82c2d10803d324e59536dc8bcece03757,200.0000,"MLN"
0x55ef9b401cd9aa45cf86086aa9b193b70146ee7b,0.0429,"MLN"
0xf56ef500e76fa891638dd56e51eb528408343935,5.9970,"MLN"
0x3657d1ce3d54d3b1a7acd4b93d6113b023d2d1d0,0.2870,"MLN"
0x83bc9f4b483a8db8f4d53d81e2740c8f1c914750,396.0000,"MLN"
0x80bc9035cf978f7a8d0fd9fb39e131106e87b225,750.0000,"MLN"
0x438c2f88108c9951c7c2655aa89137ff2cd8a302,0.0951,"MLN"
0xd8df1fce0dd5a9091ce668086a3f77886fc0b457,0.0000,"MLN"
0x9256ae65bb5489b41774ac4bcaa84937ceb8cbf2,22.8176,"MLN"
0xab820addc37d3cee80c1aa1ce6ac00225233af9c,4.6555,"MLN"
0x3af5f67d0762b55eddaed71a5045d3f316ee8b37,750.0000,"MLN"
0x0012419028ddf8de38d16a84e90dd0bc4bf8cccc,134.4177,"MLN"
0xcc29eb9473e68cdfb095bce1c6ccde0309167be1,74.9940,"MLN"
0x13d0d85541811d2a1d4e26d958cc0f53dd85461c,69.5357,"MLN"
0xd7b6353da16c366d579a74e555a8988a900db5bc,0.9970,"MLN"
0x21ce104e8a6c2a0b8adefc7157f7274f575bf722,0.0000,"MLN"
0xcfd86f4561075321c155bc26447d103acc2b8f75,25.0000,"MLN"
0x578421a8e619bf1bce8d58bfeec4a966dccca7c8,9.4013,"MLN"
0x40d144396869215be8e0c6dca15d2ac8904d0714,3.3055,"MLN"
0x35b1266ee5497d26e3f1ddc51abe6b4a05ec0b2a,32.3113,"MLN"
0x59b038ed850a37f0be6c355701f17b45a6c48847,1.1970,"MLN"
0x2906f08b1e2da0b3e14e67b52344939b277a5f54,103.6780,"MLN"
0xe0e0d1a33a10f9e0b9ec658f0515f3cc417ff268,333.0000,"MLN"
0x47163cd5c490f0d02fdfd7351e8b1a6ee9a1c2fe,614.3720,"MLN"
0x2d65b020bb29c26403826641ca7f36405bbbde4e,0.0000,"MLN"
0xbb66a99d53b4c5a4bc58194f525a4d6624ed2605,2.9970,"MLN"
0x07204da1bfec61ac75060caa323dd1d4509bcc15,39.8453,"MLN"
0x861f09e8376e3671caf399db00201d09fd7715bd,4.9970,"MLN"
0x60a37c8ec3e18d81843577cb3725eccf0685daf5,3.9500,"MLN"
0xa7d82b021e1ffe6bdc4a4cdd657d8b909514ff7c,27.5880,"MLN"
0x67b688ec81cd080cc5d224713906a5dd9398c6be,0.3625,"MLN"
0x8b5edbeef4d88dc3f488239169f1c4f3aae3b1b6,151.4614,"MLN"
0xab1bd10255641f093251a27208e17c525e13b372,4.9679,"MLN"
0xf43e1b9d83c9672ddade2d830528e1a4f9a82869,20.0940,"MLN"
0x83a0873f3e4e3537130fce7b91375a0c56450a05,1.2271,"MLN"
0x75f80e2559928cbe1d9eaaefa23375b2e9ad2973,46.5096,"MLN"
0x5024c7fb7c2a1a2c3bd01f09f89f5aa142e5faad,1.7940,"MLN"
0x7233be16ed36a193925a93dd11d8c54694da59e2,2034.7364,"MLN"
0xc74d606be47e9376bbe9f42937291ddc42266096,24.4216,"MLN"
0xdbc83c80fb26ed66b575ede22f7132a9ddb80d25,2.8984,"MLN"
0x986241150cd8f9c1f3d21067430086b3d31fcc66,6.7335,"MLN"
0xf5437e158090b2a2d68f82b54a5864b95dd6dbea,16.2345,"MLN"
0x2745f5790a461e60f7690cd574fae148e399c9e8,0.0002,"MLN"
0x5f1395366638fe97e53df8b06f15495c2cdafe5f,16.2646,"MLN"
0xa15fb4813b1495fa8649b58b4ba4f000915f3d7a,1.0004,"MLN"
0xbabe415928148d0beda514fd0f344a7b8b09f1cc,66.7770,"MLN"
0x8ba314584e87e1b05f7aabe49d3f8894ee2673bd,1.4970,"MLN"
0xadca89013dc82f3785fa58f2fd9287887aeafe7e,0.9970,"MLN"
0x7d14744332a55cceebb5495321c0355389515c00,1.0818,"MLN"
0x29d473b2b94f708de5d6dbcbb432396624399e1c,0.0270,"MLN"
0x76ab38060a9a14a3a359c59693d1aaf3cc054c67,0.0270,"MLN"
0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,142.0363,"MLN"
0x67d3ccbd1d81e7b1427b70d94454e0039271d237,200.2562,"MLN"
0xa69889bac58d6e81b8c23b00a127464e73c9decd,12.0355,"MLN"
0x89fb4cd82d3051a9773835436fd371b896f3973e,50.1713,"MLN"
0x5b88a410cdb5161949ee8903637ad16ccb10be51,19.0284,"MLN"
0xd10ae941d771e2a1febb04577591d0c9ee71a1c4,0.0003,"MLN"
0xbec92dba7af9aa0b4d11cb66a538af9d68860d42,1.0321,"MLN"
0xa50ac94fc53cee4d8fda4562b90db2e1507189d0,0.0003,"MLN"
0x549c0539c8e3bba2bb79106084197937ab1c0001,0.1000,"MLN"
0x992b02b888e2a54d4ae9fdc679ce6c6263ba438e,0.1000,"MLN"
0x285e8a053ff8495f093118fc2e169618a297a251,27.4807,"MLN"
0x2086ff89fc6271df72f13b5a3ee16a28ce77f0f7,0.7770,"MLN"
0x34318625818ec13f11835ae97353ce377d6f590a,13.3287,"MLN"
0x1f4575d2c29cfab741f516001dcf80aba3d17f37,10.8026,"MLN"
0x8bdb68192ab65cab1cf3e0407e03b2ab975b6ee1,1400.0000,"MLN"
0xaa884c81b7b5f4b675e2e041826394e8f0b16bbe,195.5332,"MLN"
0x04b2e5a18f311aa2d3b24e782d43f16ffe6175a7,7.9970,"MLN"
0xe9295159ea4cd40250a7701d6a6b270371561b13,16.6433,"MLN"
0x1bd364be11b9bca869848b52e0d2c64776b7c18e,87.5242,"MLN"
0xdd23974cd2cf57542191b0dcd10130f737163d89,0.5770,"MLN"
0x74493d7051c3972c4038bb223b8f43f85542b62d,0.0587,"MLN"
0x6d6ecc96876bcb06fbdb81aad75744c937acbe92,13.7440,"MLN"
0x1fb7b08be36d0ea5c26f9f7c4f8f22e255b10fff,5.6583,"MLN"
0xbfbea57d87e15529a30b6634c1c13f1a12fa4d09,0.0093,"MLN"
0xb60d825bb5bddfb6a292639e335fc024ce43f4e0,100.1422,"MLN"
0x9f4035143ba0b71ab9a62f9dba32325b16b2e51e,7.4849,"MLN"
0xa7d876833357cf8fe894ec7f60897185df70c21a,15.6245,"MLN"
0x242161026d3db889df2573b50959e5d705c9910a,876.8076,"MLN"
0x0844d3eb50bc407a07f68877e06037074dc89bbd,117.9970,"MLN"
0x1b4dfed8613df7e1cdcb4c1b39e3faae539b213f,14.8970,"MLN"
0xa81842fb650317cb7445a9700f8be73d00dc6df3,201.3138,"MLN"
0x5ec7431f910cfe4eaac1ca51cb8212d466bf6256,14.2294,"MLN"
0xadddfb560a61d98a89953ec9616b528aa07a174f,0.0003,"MLN"
0xff723447d3a4da1bc4bfd6ee7ee112dc6bf1dd08,1.0000,"MLN"
0xa93d606860626e987ba93ad08847fb5f96a5a0bd,12.4599,"MLN"
0x0cf5073f9e736dcb43baa44e79312d989562459d,9.9970,"MLN"
0xa1a15e2a84ce58df73a04c4e6d4f813c389de316,0.0041,"MLN"
0xf794cd2f60d698af17aba60b792ba048abe005aa,3.7927,"MLN"
0x398daf0b9c8c78e1f3498f2cdb45fc61b87a9817,4.0750,"MLN"
0xf8ce696ebe94c9bf33bc4b01ba557d59c62a4c13,0.0000,"MLN"
0x3e8c2db04be05a5249954fe3ac9bb5365568c200,20.0000,"MLN"
0xed412460df067737e0dd7104308a8478e6e2719a,0.0004,"MLN"
0x58f41b41ab4884520769c382d45188f9d5c31b27,30.0000,"MLN"
0xd97df86b053b22043b54598807026ee9d94a2ec0,0.9970,"MLN"
0x6f3388cfdb5d1250770fdb361ed0764c0fef0810,0.2868,"MLN"
0x2599e18d7e918ce2a8c1db9109d69a4c691c9c48,108.6467,"MLN"
0xc0d418265b4f3552c435e5bea68f12ae3a9d762b,99.9970,"MLN"
0xae4e379224f321af798a9a6ffc1a702dbb3fc882,140.0953,"MLN"
0x00ae252041cc9320e882b6d8e086f723a1a70a45,1.0000,"MLN"
0xad6a5bd7ca49281912992be1b726efdef2a91294,457.7176,"MLN"
0xab0f88d49a4c80fbada18715c7233373078e6cd9,3.8335,"MLN"
0x662ad8d43710b9023f05405169b61f2a26fc7076,1.5018,"MLN"
0x9faaa684a25c11351429d44a2785c245c06a368f,0.2027,"MLN"
0xe9113ad32baa3b36388cd850cdf49625154fb5ba,84.1880,"MLN"
0x0089883f6585e86b13fd47d15faf32c954c4ce27,6.7131,"MLN"
0x59dd747708c0b2452939fbbedd1a81ea61154624,68.4926,"MLN"
0x5bc5cd458cf56ade807561cec1e4d11f7c5614cc,2.3796,"MLN"
0x153685a03c2025b6825ae164e2ff5681ee487667,0.0288,"MLN"
0x812135ed9c9575f6834abdc74740f450f294326e,74.0000,"MLN"
0x3b39ae56bf873916b873234dc41208b754cbd30f,8.6000,"MLN"
0xdf586c86efdcf8add8219c7c987a16d25e39b6ec,0.0970,"MLN"
0x79f6b97f366c2f61e5247ae6a94617d0f2b66617,0.0000,"MLN"
0x09387a675d0cddbbaa42ceaf36815ff4e0e65698,93.6528,"MLN"
0x722aaf493f939feb2280263070bd8321331b107a,2.9001,"MLN"
0x3e3d34756c775e21a437740559407ef3786a8733,0.0397,"MLN"
0xe529941af303f76e5784e29265f3a0a5833fdedf,0.1386,"MLN"
0x38428dbc4ecf5dfb8bdb69e49d580b86c7de2f2f,0.1750,"MLN"
0x1638c40120e674f50124716e9fd29c761d60e083,2.3005,"MLN"
0xfd6ff85f6c0ef12757930aa7e77484cf278652e7,1.9970,"MLN"
0xa525a3423925dc6f06afc3384039b86d0e84f59d,8.0000,"MLN"
0x52d1c19d236a1c0c29c0eb2b1d952551087e26b2,4.9970,"MLN"
0x718d16fe64133b6e7649cee5d5c1a7c456e1af58,0.4503,"MLN"
0x6c8681b20c2eda892b2f024e1c3b0856744df766,367.8726,"MLN"
0x047030267d0c43eac61fd3e2268670a4c18ab333,9.4166,"MLN"
0xed1f6ea23d672fd1d2b2d0fc7041e9fbc84b0acc,36.9414,"MLN"
0x236316e4c819196e50737011d798ab01b843fc0b,0.7970,"MLN"
0xb0747e27df128eb679357c8235adfe78b7170a42,0.5000,"MLN"
0x4d8f55f2f55df639ae2ea98006aa672acc0e78b0,16.2216,"MLN"
0x3090cab1a428d00e96cece66b2419cda0a730aed,4.0000,"MLN"
0x0580c947f486839c5afa76726de629c543ce54d0,14.3806,"MLN"
0x395c636870e243a7870b2d463ef1800d91e5ad1c,4.7770,"MLN"
0x72a1fa9c41ffd5c2419a635e14a98ed2763bfd1c,20.3389,"MLN"
0xf246448dd7a731c4ed63d4615d89d0c2d7f4bed9,28.0293,"MLN"
0x01f5343e66c6ddd37c7332a17e53eb61f30c5ba8,12.7000,"MLN"
0xb037a369e252dfc79927728e5bbe883c51a2d693,52.9940,"MLN"
0x2774759fec024ec0891566fd31fb8bcbddd40549,0.0265,"MLN"
0x46a9a0036642e34cd75d942a0eca4c92e5379f93,0.1657,"MLN"
0xd77c68d119806f4ca3ceb3be586865b024116b05,3.8335,"MLN"
0xf2208e8d7e5f57dd4da24185416b2c3e1f7ce1d9,13.6235,"MLN"
0xbda0e102a39e71a78e6c12a92c88a65c95789c4c,8.8461,"MLN"
0xfbd0568c6f3a89ba332193e07a3599257b861e38,3.2274,"MLN"
0x0c99426e1ec02386d7bcbd12938906d9217e3d66,0.1007,"MLN"
0xe13540ecee11b212e8b775dc8e71f374aae9b3f8,0.5106,"MLN"
0x491647f368789292ad3fafff6bf6599dc959920e,331.0471,"MLN"
0xb7d2a798532e08dde64ff885d0096f6180b01886,12.8473,"MLN"
0x10aacf1be6c5292b8e7aac1882ef8fc1e098a891,0.0208,"MLN"
0x92552d434f1a3980fec85dec915f338db6343bc1,167.2148,"MLN"
0x048e0c62d9b671d18af596846ba766e87b1a2ba2,42.7977,"MLN"
0xa5eb3c02b40eeb6f55a86bcdbea2473ab5dc7eaa,22.5610,"MLN"
0xdfda71cca71c8dd545c8133ad9989d278f28230c,2.8701,"MLN"
0x75cd9e420c8dcad42b971edbffb061c9a4c1a3b0,30.9280,"MLN"
0xac0f76a8c30e23bc197d26465e7be319713c5224,5.1187,"MLN"
0xc94bd34508b804dff3ad24ff722475b9fedf9fca,29.9970,"MLN"
0xc9d4af436e1296647843252073c4048eb5d20c0c,2.7507,"MLN"
0xb22f376f70f34c906a88a91f6999a0bd1a0f3c3d,19.5659,"MLN"
0x21ef04d5728cb6ba9c7b9071bde165c087a7838c,0.0028,"MLN"
0xbf29685856fae1e228878dfb35b280c0adcc3b05,0.0034,"MLN"
0x461811584a9cccc35c2d46195430c90a0e289caa,10.0000,"MLN"
0x33f66252b3d152756187a659d8392b4ea0807b63,0.0100,"MLN"
0x00d59b0ce7d211b17a04ce465178634992274dba,48.3349,"MLN"
0x00faaa53f08c5a008f4dc275ddd176c6ebb09fca,0.0010,"MLN"
0x5d9720de2e4a10dcf3b64c51a2113b6c622c2c09,100.0000,"MLN"
0xefeb1997aad277cc33430e6111ed0943594048b8,15.5576,"MLN"
0x708f820e7fcb2dcb39d96dff4880d6d846278d78,5.0700,"MLN"
0xe77e65d27ae914b9f427069f9540616ba403e7d8,4.0000,"MLN"
0xbecd92813236a2ebe0423be9fe7ca81c6d3a362f,3.4460,"MLN"
0xcaec859b4af54b5e04daa8ebf5cf842d6114f3b0,24.9841,"MLN"
0xd28d000bf41295149f36e5973d6d21c83a36830e,2.5000,"MLN"
0x3124dcd240b330945896b0cdfa8dd20ed400704c,4.1973,"MLN"
0xf30bc8ab61e7719961bc9cd4ff1af0f3d62e6d44,27.4098,"MLN"
0x83e9594d55b82212a78ff3e6f20f53eef0b4b765,0.1882,"MLN"
0xf732364e2a6c2164bc8915ea9c0c42fc7ab9214d,2.6238,"MLN"
0xf9e8c384a159d722dad254e4ed1911a233407461,148.0970,"MLN"
0x1cf537f7b5545d263394866dcb1e363b632f34bb,100.0000,"MLN"
0xb75d5fa5fb102cb1a182ec09d7965c74ceada959,7.9940,"MLN"
0x01b50e8283f79bb43b5be9452887132c9ab59034,12.3470,"MLN"
0xa61311701a19d7f6c79812dbce698179f457daa1,2.0000,"MLN"
0x3d9d67e45989e0eda022faadecee9dd5c6d2e93f,36.2140,"MLN"
0x45a4175d7cb99dd229aa51c059c68c27adcb94db,12.5000,"MLN"
0x00a31aab2b9d863797a77352f7df4dea80d667d8,0.0003,"MLN"
0x9a69c9b53e175c8e9990b2288898ece9294b86e5,4.1399,"MLN"
0x9b9f7cc431ae92e02af0e729b7f1364a772700ad,4.8748,"MLN"
0xfb03e3de8026fd2e40d6a7643945c4d36fa9dbd5,0.0004,"MLN"
0xf067ce70e625c60d2b783af8326acedb257cdaab,12.4998,"MLN"
0x73e52fde465a855b60a2846292ee0c77965063b6,0.5156,"MLN"
0xb1daaf83c0008224025d33bd323d474f03636cc9,199.9970,"MLN"
0x0260f9999a447de5c52e4c27efad6ae059707b8f,10.8719,"MLN"
0xc48d669886a2a2b61571453c6c8c29b9eab7e2f4,25.1070,"MLN"
0x728f48edb01ec44af57919762bfa3f03347f8ad3,1.6962,"MLN"
0xe6e0b40709d9a788abf18bab3cfdb856d9a991b3,0.0535,"MLN"
0xd27717d11e4747684380f25ad7c09406f8d953c6,25500.5000,"MLN"
0x60df726ac0756a8ba0f28bf0d7283f6c9e243961,2.0006,"MLN"
0xbce173c414fe96f0f282e1db904fd4d45eee9e05,0.4000,"MLN"
0x84f0620a547a4d14a7987770c4f5c25d488d6335,20.0000,"MLN"
0x67436a2c32f8e72e9de5bcf1b5f6fff8172d4ad2,2.5000,"MLN"
0xd1ff100fd6c17d1b5f7a3a9595f9595285ff236c,0.0004,"MLN"
0xa34fb1c8f9a9f0be93a8df064a3ce6c7e8328325,10.0170,"MLN"
0x4cd6f011d152058bddef15d3f105cf9ddc835a8b,49.9970,"MLN"
0x518e5a942ed7db4b45e9a491ce318373346db240,2.2667,"MLN"
0xc034192c465e2637751e6d806c5cc89b7c9060eb,5.0070,"MLN"
0x2c85c8d5f504199a27384c271530e978f35c47ce,24.8877,"MLN"
0x3fb4ecf2e4c9085939ef8e0ea54854cdbe4b7374,0.0004,"MLN"
0x1578296be08a1fd8268b4ea471a5e2acdd994b23,1.0000,"MLN"
0x9d76348eaec2e6ba6136208ad2a1e6046ced312a,3.1048,"MLN"
0xace4af612ce9f5bfd6e26c9f016ab34dd95c6e09,9.9970,"MLN"
0xef926623e9dd82e462ce3aaeee7eada48baeb69d,0.9660,"MLN"
0xd528db0e886eecd22f86bfd25cbac487da21af0d,6.5242,"MLN"
0x841b0c3d98b7714c8b4a4c2312369e94aec70f12,14.8846,"MLN"
0x63f447e89c21b7e08082fc36cbece8bca234f648,0.0000,"MLN"
0x09ec05f2398c0556aca83c558a4098430918b9a8,341.1359,"MLN"
0x9565833499b60fbfa2486e14e526852818db7327,23.9970,"MLN"
0x2e3c27899d653db93a2b2dfc3128bad8d1203cfb,4.9970,"MLN"
0xc33ce60280a97bc50955666246f57b1a56e804c1,54.2354,"MLN"
0x61bf2c67e48c903e51d2e82aab6b4e81fc38d586,1.0000,"MLN"
0xe8fe331d72221839df93334fe0f20e3e5f1e672e,605.0000,"MLN"
0x4e94083ee81c22b91c9e05898846dd1578a658dc,78.2325,"MLN"
0x9bb244767947ad884abc2e8e11cf29c2cc88d593,6.5234,"MLN"
0xdcd9bd73a401bcacefdd43235cf6d0b73b06b02c,0.0000,"MLN"
0xc00bdcbf0ebfe8e9806a84b7760f8b65d7a1f3c2,0.1801,"MLN"
0x23d27cb49b4d590a134f7ad07486592358e60ef8,49.1454,"MLN"
0xf6f21e90cf34a3b1db519cc8ef3afcb7d999c1b2,1.5024,"MLN"
0x15dedd9133da5b0d01e93cb897b466a714902f75,1.0670,"MLN"
0x6aff1466c2623675e3cb0e75e423d37a25e442eb,0.0010,"MLN"
0x0e5422b76b372e978bd06af420e310349d918ad6,0.0031,"MLN"
0x0b0391d293bbb56a74330c8b7357843e66aa9af7,25.0000,"MLN"
0x55dd6d9c57e0743f2b9a3c1b270cd30f094ec41d,0.0000,"MLN"
0xb0ca9851ce9fc211e9733566bce41da799dc35e2,1.1009,"MLN"
0x077862e15fdf64eea84e8d7af88b9d0947252a07,10.1040,"MLN"
0xcc8d12272a9acd97d07616a5c16b891ddd4be0fe,9.9970,"MLN"
0x7dfb3f7be35e3ef2ad58880ad90c23c77bbb2006,9.3627,"MLN"
0x35cd16461b42599a7ed7c3a13ec008590cafaebe,2.7676,"MLN"
0xa0e8dff0613b4092a9ea85fb7d705159afa1cdc9,7.9970,"MLN"
0xe35e0de3d0540f982a2f3bcd162c4ae8dc120403,1.7910,"MLN"
0x9b719c31ac62bf986936e9db49e652a42e14a00f,5.4250,"MLN"
0xda60397bda24cd80442f8974219a3e70dc8c8c8d,14.9970,"MLN"
0xd0fc2b35382c4174bec60331826e8d95dc165c13,97.4461,"MLN"
0xa1989b8d5e649cc5396d3bb17b877e29a1d71c9c,20.5852,"MLN"
0xc096fa39f931e81d3f72a82bd4c001014b468647,10.4037,"MLN"
0x8a65f5e3af41596b742138c65469cd0a2180548a,0.0000,"MLN"
0xe46ac69d5b2ba0beb7e8608ab56dce16e1efaf37,150.1478,"MLN"
0x731d923a9863e17e11c19873d693a92cfd16f884,26.3345,"MLN"
0xe6ed62fe137e84692e5b1f2f1657e7d51fdd6435,1400.0000,"MLN"
0x6bcca7023490a2aff80654589e0bc74e276a87e8,10.4257,"MLN"
0x170ad11502877cd1be3be70a7d099dcdc114b021,300.0000,"MLN"
0xe221964a63743b312d0a912d1495bb97d7e4b761,0.3082,"MLN"
0xfba8b2a6d3937842543fe50b51967b73c894bd4c,300.0000,"MLN"
0x492a1bfc404679294407d62379b9799b44c47f86,0.0000,"MLN"
0x724395e19676392bdcf203bed3124c7497db90ba,62.9909,"MLN"
0xbba31530cd8e112be845da468b72fbbfe739387a,5.8419,"MLN"
0x1c0b49f9e7f57579af2994fcbe5611228f63b2aa,29.4515,"MLN"
0x2e723210cbe6652a37baa9e1b6ed5e435d0bc1ce,14.7255,"MLN"
0x501132a88a5de78f1a4db9d1e3fe9059911a2e96,6.7720,"MLN"
0x45d76488e966b27264609836834ea169bdede2c7,0.0831,"MLN"
0x01c90e136a8bfc7eda250c6d5b3a4effb8e4a4f8,24.9970,"MLN"
0x907ebd4e8d7bd4ed3c54202c02f636a73cf6361a,47.9940,"MLN"
0x7976395ec6fa5f7b9bbcde880cd213b10dfd1495,2.3698,"MLN"
0x73058627a9880684b15ba002a2e84adccc128f4f,0.0060,"MLN"
0xa956d8acb2cacdfba950598f74392bd07f6c1af6,6.5378,"MLN"
0x34e5f406e73e965af4f5f190dc57ecdcf915061a,2.5513,"MLN"
0x50c5e4e262d9a87b25ecc897e52caed880be6ffb,1.0000,"MLN"
0x792eece52e1433fed0b2f5339e7a823dc66ba173,19.8457,"MLN"
0x88f7e6690593d5db4dac33d5a9ab7544979e5630,3.0072,"MLN"
